,Unnamed: 0,CountryOther,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,SeriousCritical,TotCases-1Mpop,Deaths-1M pop,TotalTests,Tests-1M pop,Region,Cases,Deaths,Confirmed cases in the last 14 days,Attainment of goals / Health / Level (DALE),Attainment of goals / Health / Distribution,Attainment of goals / Health / Overall goal attainment,Health expenditure per capita in international dollars,Performance / On level of health,Performance / Overall health system performance,date
0,0,Albania,782,9,31,0,488,263,4,272.0,11.0,8498,2953,Europe,773,31,255,102,128,86,149,64,55,04-30-2020
1,1,Algeria,4006,0,450,0,1779,1777,22,91.0,10.0,6500,148,Africa,4006,450,1738,44,63,56,24,45,81,04-30-2020
2,2,Andorra,745,0,42,0,468,235,17,9642.0,544.0,1673,21653,Europe,745,42,63,10,25,17,23,7,4,04-30-2020
3,3,Angola,27,0,2,0,7,18,0,0.8,0.06,0,0,Africa,27,2,8,165,178,181,164,165,181,04-30-2020
4,4,Argentina,4428,0,218,0,1256,2954,157,98.0,5.0,58685,1298,America,4415,218,1855,39,60,49,34,71,75,04-30-2020
5,5,Armenia,2148,82,33,1,977,1138,10,725.0,11.0,22177,7484,Europe,2066,32,865,41,63,81,102,56,104,04-30-2020
6,6,Australia,6767,13,93,1,5745,929,28,265.0,4.0,588868,23093,Oceania,6762,92,265,2,17,12,17,39,32,04-30-2020
7,7,Austria,15531,79,589,5,13110,1832,124,1724.0,65.0,264079,29321,Europe,15457,584,1009,17,8,10,6,15,9,04-30-2020
8,8,Azerbaijan,1804,0,24,0,1325,455,17,178.0,2.0,143079,14112,Europe,1804,24,521,65,99,103,162,60,109,04-30-2020
9,9,Bahamas,81,0,11,0,25,45,1,206.0,28.0,1284,3265,America,81,11,27,109,67,64,22,137,98,04-30-2020
10,10,Bahrain,3040,0,8,0,1500,1532,1,1787.0,5.0,129694,76220,Asia,3040,8,1340,61,72,58,48,30,42,04-30-2020
11,11,Bangladesh,8238,571,170,2,174,7894,1,50.0,1.0,70239,426,Asia,7667,168,6095,140,125,131,144,103,88,04-30-2020
12,12,Barbados,81,0,7,0,39,35,4,282.0,24.0,2160,7516,America,81,7,6,53,36,38,36,87,46,04-30-2020
13,13,Belarus,14917,890,93,4,2918,11906,92,1579.0,10.0,186262,19712,Europe,14027,89,9823,83,46,53,74,116,72,04-30-2020
14,14,Belgium,49032,513,7703,109,11892,29437,740,4231.0,665.0,253198,21847,Europe,48519,7594,13710,16,26,13,15,28,21,04-30-2020
15,15,Belize,18,0,2,0,13,3,1,45.0,5.0,1043,2623,America,18,2,0,94,95,104,88,34,69,04-30-2020
16,16,Benin,64,0,1,0,33,30,0,5.0,0.08,0,0,Africa,84,2,47,157,132,143,171,136,97,04-30-2020
17,17,Bhutan,7,0,0,0,5,2,0,9.0,0.0,10101,13091,Asia,7,0,2,138,158,144,135,73,124,04-30-2020
18,18,Bolivia,1167,57,62,3,132,973,3,100.0,5.0,5791,496,America,1167,62,702,133,118,117,101,142,126,04-30-2020
19,19,Botswana,23,0,1,0,5,17,0,10.0,0.4,6548,2784,Africa,23,1,8,187,146,168,85,188,169,04-30-2020
20,20,Brazil,87187,1807,6006,105,35935,45246,8318,410.0,28.0,339552,1597,America,85380,5901,54955,111,108,125,54,78,125,04-30-2020
21,21,Bulgaria,1541,35,66,0,276,1199,40,222.0,9.0,46510,6694,Europe,1506,66,706,60,53,74,96,92,102,04-30-2020
22,22,Burundi,11,0,1,0,4,6,0,0.9,0.08,284,24,Africa,15,1,10,179,154,161,186,171,143,04-30-2020
23,23,Cambodia,122,0,0,0,119,3,1,7.0,0.0,12084,723,Asia,122,0,0,148,150,166,140,157,174,04-30-2020
24,24,Cameroon,1832,0,61,0,934,837,12,69.0,2.0,0,0,Africa,1832,61,977,156,160,163,131,172,164,04-30-2020
25,25,Canada,53236,0,3184,0,21423,28629,557,1411.0,84.0,806449,21367,America,53236,3184,23155,12,18,7,10,35,30,04-30-2020
26,26,Chad,73,0,5,0,33,35,0,4.0,0.3,0,0,Africa,73,5,46,161,175,177,175,161,178,04-30-2020
27,27,Chile,16023,0,227,0,8580,7216,392,838.0,12.0,180517,9443,America,16023,227,7216,32,1,33,44,23,33,04-30-2020
28,28,Colombia,6507,0,293,0,1439,4775,118,128.0,6.0,104657,2057,America,6507,293,3274,74,44,41,49,51,22,04-30-2020
29,29,Congo,220,0,9,0,19,192,0,40.0,2.0,0,0,Africa,220,9,103,150,142,155,122,167,166,04-30-2020
30,30,Croatia,2085,9,75,6,1421,589,17,508.0,18.0,36917,8993,Europe,2076,69,285,38,33,36,56,57,43,04-30-2020
31,31,Cuba,1501,0,61,0,681,759,10,133.0,5.0,47347,4180,America,1501,61,639,33,41,40,118,36,39,04-30-2020
32,32,Cyprus,850,0,15,0,296,539,15,704.0,12.0,58109,48129,Europe,850,20,115,25,31,28,39,22,24,04-30-2020
33,33,Denmark,9311,153,460,8,6729,2122,61,1608.0,79.0,206576,35665,Europe,9158,452,2279,28,21,20,8,65,34,04-30-2020
34,34,Djibouti,1097,8,2,0,672,423,0,1110.0,2.0,13751,13918,Africa,1089,2,498,166,169,170,163,163,157,04-30-2020
35,35,Dominica,16,0,0,0,13,3,0,222.0,0.0,383,5320,America,16,0,0,26,35,42,70,59,35,04-30-2020
36,36,Ecuador,24934,0,900,0,1558,22476,146,1413.0,51.0,69054,3914,America,24934,900,16709,93,133,107,97,96,111,04-30-2020
37,37,Egypt,5537,0,392,0,1381,3764,0,54.0,4.0,90000,879,Africa,5537,392,2864,115,141,110,115,43,63,04-30-2020
38,38,Eritrea,39,0,0,0,26,13,0,11.0,0.0,0,0,Africa,39,0,4,169,167,176,187,148,158,04-30-2020
39,39,Estonia,1694,5,52,0,253,1389,7,1277.0,39.0,53767,40532,Europe,1689,52,255,69,43,48,60,115,77,04-30-2020
40,40,Ethiopia,133,2,3,0,66,64,0,1.0,0.03,18754,163,Africa,131,3,39,182,176,186,189,169,180,04-30-2020
41,41,Fiji,18,0,0,0,12,6,0,20.0,0.0,1007,1123,Oceania,18,0,1,106,71,78,87,124,96,04-30-2020
42,42,Finland,5051,56,218,7,3000,1833,49,912.0,39.0,97600,17615,Europe,4995,211,1626,20,27,22,18,44,31,04-30-2020
43,43,France,167178,0,24376,0,49476,93326,4019,2561.0,373.0,724574,11101,Europe,129581,24376,20734,3,12,6,4,4,1,04-30-2020
44,44,Gabon,276,0,3,0,67,206,1,124.0,1.0,724,325,Africa,276,3,181,144,136,141,95,143,139,04-30-2020
45,45,Gambia,12,1,1,0,8,3,0,5.0,0.4,401,166,Africa,12,1,3,143,155,153,158,109,146,04-30-2020
46,46,Georgia,566,27,6,0,184,376,6,142.0,2.0,14718,3689,Europe,539,6,191,44,61,76,125,84,114,04-30-2020
47,47,Germany,163162,153,6632,9,126900,29630,2415,1947.0,79.0,2547052,30400,Europe,159119,6288,25289,22,20,14,3,41,25,04-30-2020
48,48,Ghana,2074,0,17,0,212,1845,4,67.0,0.5,113497,3653,Africa,2074,17,1433,149,149,139,166,158,135,04-30-2020
49,49,Greece,2591,0,140,0,1374,1077,38,249.0,13.0,75170,7212,Europe,2591,140,384,7,6,23,30,11,14,04-30-2020
50,50,Grenada,20,0,0,0,13,7,4,178.0,0.0,1406,12495,America,20,0,6,49,82,68,67,49,85,04-30-2020
51,51,Guatemala,599,14,16,0,66,517,5,33.0,0.9,7200,402,America,599,16,385,129,106,113,130,99,78,04-30-2020
52,52,Guinea,1495,0,7,0,329,1159,0,114.0,0.5,0,0,Africa,1495,7,1057,167,166,172,159,160,161,04-30-2020
53,53,Guyana,82,0,9,0,22,51,2,104.0,11.0,579,736,America,82,9,25,98,126,116,109,104,128,04-30-2020
54,54,Haiti,81,0,8,0,8,65,0,7.0,0.7,827,73,America,81,8,38,153,152,145,155,139,138,04-30-2020
55,55,Honduras,804,33,75,4,112,617,10,81.0,8.0,3643,368,America,804,75,362,92,119,129,100,48,131,04-30-2020
56,56,Hungary,2863,88,323,11,609,1931,49,296.0,33.0,76331,7901,Europe,2863,323,1100,62,40,43,59,105,66,04-30-2020
57,57,Iceland,1797,0,10,0,1670,117,0,5266.0,29.0,48413,141873,Europe,1797,10,58,19,24,16,14,27,15,04-30-2020
58,58,India,35043,180,1154,0,9068,24821,0,25.0,0.8,902654,654,Asia,35043,1147,21656,19,13,121,133,118,112,04-30-2020
59,59,Indonesia,10551,433,800,8,1591,8160,0,39.0,3.0,102305,374,Asia,10118,792,4602,103,156,106,154,90,92,04-30-2020
60,60,Iran,95646,1006,6091,63,76318,13237,2899,1139.0,73.0,475023,5656,Asia,94640,6028,16645,96,113,114,94,58,93,04-30-2020
61,61,Iraq,2085,0,93,0,1375,617,0,52.0,2.0,92061,2289,Asia,2085,93,651,126,130,124,117,75,103,04-30-2020
62,62,Ireland,20612,0,1232,0,13386,5994,123,4174.0,250.0,153954,31179,Europe,20612,1232,7341,27,13,25,25,32,19,04-30-2020
63,63,Israel,16004,58,223,1,8758,7023,105,1849.0,26.0,364467,42108,Asia,15946,222,3188,23,7,24,19,40,28,04-30-2020
64,64,Italy,205463,0,27967,0,75945,101551,1694,3398.0,463.0,1979217,32735,Europe,205463,27967,36522,6,14,11,11,3,2,04-30-2020
65,65,Jamaica,422,26,8,1,29,385,3,143.0,3.0,4439,1499,America,422,8,279,36,87,69,89,8,53,04-30-2020
66,66,Japan,14088,0,430,0,2460,11198,308,111.0,3.0,165609,1309,Asia,14281,432,5114,1,3,1,13,9,10,04-30-2020
67,67,Jordan,453,0,8,0,362,83,5,44.0,0.8,63737,6247,Asia,453,8,51,101,83,84,98,100,83,04-30-2020
68,68,Kazakhstan,3551,149,25,0,866,2660,40,189.0,1.0,268534,14301,Asia,3504,25,2034,122,52,62,112,135,64,04-30-2020
69,69,Kenya,396,0,17,0,144,235,2,7.0,0.3,20268,377,Africa,396,17,162,162,135,142,152,178,140,04-30-2020
70,70,Kuwait,4377,353,30,4,1602,2745,70,1025.0,7.0,179000,41915,Asia,4024,26,2500,68,54,46,41,68,45,04-30-2020
71,71,Kyrgyzstan,756,10,8,0,504,244,12,116.0,1.0,51472,7889,Asia,746,8,257,123,122,135,146,134,151,04-30-2020
72,72,Laos,19,0,0,0,8,11,0,3.0,0.0,2021,278,Asia,19,0,0,147,147,154,157,155,165,04-30-2020
73,73,Latvia,870,12,16,1,348,506,2,461.0,8.0,61120,32404,Europe,858,15,183,82,56,67,77,121,105,04-30-2020
74,74,Lebanon,729,4,24,0,192,513,44,107.0,4.0,36420,5336,Asia,725,24,62,95,88,93,46,97,91,04-30-2020
75,75,Liberia,141,0,16,0,45,80,0,28.0,3.0,0,0,Africa,141,16,68,181,191,187,181,176,186,04-30-2020
76,76,Libya,61,0,3,0,18,40,0,9.0,0.4,1949,284,Africa,61,3,12,107,102,97,84,94,87,04-30-2020
77,77,Lithuania,1399,14,45,0,594,760,17,514.0,17.0,132768,48771,Europe,1385,45,341,63,48,52,71,93,73,04-30-2020
78,78,Luxembourg,3784,0,90,0,3213,481,23,6045.0,144.0,42643,68122,Europe,3784,90,340,18,22,5,5,31,16,04-30-2020
79,79,Madagascar,132,4,0,0,94,38,1,5.0,0.0,3228,117,Africa,132,0,21,172,168,167,190,173,159,04-30-2020
80,80,Malawi,37,0,3,0,9,25,1,2.0,0.2,831,43,Africa,37,3,21,189,187,182,161,187,185,04-30-2020
81,81,Malaysia,6071,69,103,1,4210,1758,37,188.0,3.0,160296,4953,Asia,6002,102,820,89,49,55,93,86,49,04-30-2020
82,82,Maldives,475,7,1,0,17,457,2,879.0,2.0,8008,14815,Asia,468,1,443,130,134,128,76,147,147,04-30-2020
83,83,Mali,490,0,26,0,135,329,0,24.0,1.0,2172,107,Africa,490,26,319,183,180,178,179,170,163,04-30-2020
84,84,Malta,467,2,4,0,367,96,1,1058.0,9.0,32989,74713,Europe,465,4,53,21,38,31,37,2,5,04-30-2020
85,85,Mauritania,8,0,1,0,6,1,0,2.0,0.2,1032,222,Africa,8,1,1,158,163,169,141,151,162,04-30-2020
86,86,Mauritius,332,0,10,0,310,12,3,261.0,8.0,16028,12603,Africa,334,10,10,78,77,90,69,113,84,04-30-2020
87,87,Mexico,19224,1425,1859,127,11423,5942,378,149.0,14.0,81912,635,America,19224,1859,12927,55,65,51,55,63,61,04-30-2020
88,88,Moldova,3897,0,122,6,1272,2503,237,966.0,30.0,11763,2916,Europe,3897,119,1743,88,64,91,108,106,101,04-30-2020
89,89,Monaco,95,0,4,0,64,27,1,2421.0,102.0,0,0,Europe,95,4,2,9,30,18,12,12,13,04-30-2020
90,90,Mongolia,38,0,0,0,10,28,0,12.0,0.0,7672,2340,Asia,38,0,7,131,148,136,145,138,145,04-30-2020
91,91,Morocco,4529,106,171,1,1055,3303,1,123.0,5.0,35803,970,Africa,4423,170,2140,110,111,94,99,17,29,04-30-2020
92,92,Mozambique,76,0,0,0,12,64,0,2.0,0.0,1896,61,Africa,76,0,45,180,190,185,160,168,184,04-30-2020
93,93,Myanmar,151,1,6,0,28,117,0,3.0,0.1,8085,149,Asia,151,6,66,139,162,175,136,129,190,04-30-2020
94,94,Namibia,16,0,0,0,8,8,0,6.0,0.0,704,277,Africa,16,0,0,177,173,165,66,189,168,04-30-2020
95,95,Nepal,59,2,0,0,16,43,0,2.0,0.0,60374,2072,Asia,57,0,41,142,161,160,170,98,150,04-30-2020
96,96,Netherlands,39791,475,4893,98,0,34648,783,2322.0,286.0,225899,13184,Europe,39316,4795,10102,13,15,8,9,19,17,04-30-2020
97,97,Nicaragua,14,0,3,0,7,4,0,2.0,0.5,0,0,America,14,4,5,117,96,101,104,74,71,04-30-2020
98,98,Niger,719,0,32,0,452,235,0,30.0,1.0,5194,215,Africa,719,32,110,190,184,188,185,177,170,04-30-2020
99,99,Nigeria,1932,0,58,0,319,1555,2,9.0,0.3,15759,76,Africa,1932,58,1490,163,188,184,176,175,187,04-30-2020
100,100,Norway,7759,21,210,0,32,7517,37,1431.0,39.0,172586,31835,Europe,7710,204,919,15,4,3,16,18,11,04-30-2020
101,101,Oman,2447,99,11,0,495,1941,17,479.0,2.0,40459,7923,Asia,2348,11,1329,72,59,59,62,1,8,04-30-2020
102,102,Pakistan,17439,966,391,30,4315,12733,111,79.0,2.0,182131,825,Asia,16817,385,9792,124,183,133,142,85,122,04-30-2020
103,103,Panama,6532,154,188,10,576,5768,86,1514.0,44.0,30749,7126,America,6532,188,2516,47,93,70,53,67,95,04-30-2020
104,104,Paraguay,266,17,10,1,113,143,1,37.0,1.0,9454,1325,America,266,10,92,71,57,73,91,52,57,04-30-2020
105,105,Peru,36976,0,1051,0,10405,25520,651,1121.0,32.0,318252,9652,America,36976,1051,24485,105,103,115,78,119,129,04-30-2020
106,106,Philippines,8772,284,579,11,1084,7109,31,80.0,5.0,108680,992,Asia,8488,568,2828,113,50,54,124,126,60,04-30-2020
107,107,Poland,13105,228,651,7,3491,8963,160,346.0,17.0,354628,9370,Europe,12877,644,4959,45,5,34,58,89,50,04-30-2020
108,108,Portugal,25351,306,1007,18,1647,22697,154,2486.0,99.0,395771,38814,Europe,25056,989,6215,29,34,32,28,13,12,04-30-2020
109,109,Qatar,14096,687,12,2,1436,12648,72,4893.0,4.0,97726,33920,Asia,13409,10,9306,66,55,47,27,53,44,04-30-2020
110,110,Romania,12567,327,726,9,4328,7513,249,653.0,38.0,183688,9548,Europe,12240,717,4533,80,78,72,107,111,99,04-30-2020
111,111,Russia,114431,7933,1169,96,13220,100042,2300,784.0,8.0,3700000,25354,Europe,106498,1073,78560,91,69,100,75,127,130,04-30-2020
112,112,Rwanda,243,0,0,0,104,139,0,19.0,0.0,9604,741,Africa,243,0,105,185,185,171,177,181,172,04-30-2020
113,113,Senegal,1024,91,9,0,356,659,1,61.0,0.5,466,28,Africa,933,9,598,151,105,118,143,132,59,04-30-2020
114,114,Seychelles,11,0,0,0,6,5,0,112.0,0.0,0,0,Africa,11,0,0,108,73,83,52,83,56,04-30-2020
115,115,Singapore,17101,932,15,0,1244,15842,21,2923.0,3.0,143919,24600,Asia,16169,15,11742,30,29,27,38,14,6,04-30-2020
116,116,Slovakia,1403,7,23,0,558,822,5,257.0,4.0,91072,16681,Europe,1396,23,419,42,39,39,45,88,62,04-30-2020
117,117,Slovenia,1434,5,92,1,233,1109,22,690.0,44.0,52948,25469,Europe,1429,91,161,34,23,29,29,62,38,04-30-2020
118,118,Somalia,601,0,28,0,31,542,2,38.0,2.0,0,0,Africa,601,28,521,173,179,189,191,154,179,04-30-2020
119,119,Spain,239639,0,24543,0,137984,77112,2676,5125.0,525.0,1455306,31126,Europe,213435,24543,28961,5,11,19,24,6,7,04-30-2020
120,120,Sudan,442,0,31,0,39,372,0,10.0,0.7,0,0,Africa,442,31,410,154,159,148,169,149,134,04-30-2020
121,121,Suriname,10,0,1,0,8,1,0,17.0,2.0,404,689,America,10,1,0,77,94,105,72,77,110,04-30-2020
122,122,Sweden,21520,428,2653,67,1005,17862,531,2131.0,263.0,119500,11833,Europe,21092,2586,8552,4,28,4,7,21,23,04-30-2020
123,123,Switzerland,29705,119,1737,0,23400,4568,167,3432.0,201.0,271500,31371,Europe,29503,1422,2852,8,10,2,2,26,20,04-30-2020
124,124,Syria,43,0,3,0,21,19,0,2.0,0.2,0,0,Asia,43,3,10,114,107,112,119,91,108,04-30-2020
125,125,Tajikistan,15,0,0,0,0,15,0,2.0,0.0,0,0,Asia,15,0,15,120,124,127,126,145,154,04-30-2020
126,126,Thailand,2960,6,54,0,2719,187,61,42.0,0.8,178083,2551,Asia,2960,54,260,99,74,57,64,102,47,04-30-2020
127,127,Togo,116,0,9,0,65,42,0,14.0,1.0,6882,831,Africa,116,9,35,159,170,156,180,159,152,04-30-2020
128,128,Tunisia,994,0,41,0,305,648,24,84.0,3.0,22957,1942,Africa,994,40,172,90,114,77,79,46,52,04-30-2020
129,129,Turkey,120204,0,3174,0,48886,68144,1514,1425.0,38.0,1033617,12255,Asia,120204,3174,46011,73,109,96,82,33,70,04-30-2020
130,130,Uganda,83,0,0,0,52,31,0,2.0,0.0,31364,686,Africa,83,0,28,186,138,162,168,179,149,04-30-2020
131,131,Ukraine,10861,455,272,11,1413,9176,143,248.0,6.0,118545,2711,Europe,9866,250,5404,70,47,60,111,101,79,04-30-2020
132,132,Uruguay,643,0,17,0,417,209,10,185.0,5.0,19747,5685,America,643,17,141,37,68,50,33,50,65,04-30-2020
133,133,Uzbekistan,2075,36,9,0,1182,884,8,62.0,0.3,242536,7247,Asia,2046,9,666,100,144,109,120,112,117,04-30-2020
134,134,Venezuela,333,0,16,0,142,175,2,12.0,0.6,458737,16132,America,333,10,129,52,76,65,68,29,54,04-30-2020
135,135,Vietnam,270,0,0,0,219,51,8,3.0,0.0,261004,2681,Asia,270,0,2,116,104,140,147,130,160,04-30-2020
136,136,Yemen,6,0,2,0,1,3,0,0.2,0.07,120,4,Asia,6,2,5,141,165,146,182,82,120,04-30-2020
137,137,Zambia,106,0,3,0,55,48,1,6.0,0.2,5284,287,Africa,106,3,58,188,171,174,148,190,182,04-30-2020
138,138,Zimbabwe,40,0,4,0,5,31,0,3.0,0.3,7642,514,Africa,40,4,16,184,98,147,110,191,155,04-30-2020
